shapeid,partid,x,y,Name
7,0,575625.5625,135739.3125,200-East Area
7,0,575591.5,135700.7813,200-East Area
7,0,575498.25,135700.8281,200-East Area
7,0,575498.8125,135603.9688,200-East Area
7,0,575498.875,135560.5781,200-East Area
7,0,575499.0625,135529.6875,200-East Area
7,0,575499.125,135496.8438,200-East Area
7,0,575499.1875,135472.4531,200-East Area
7,0,575499.1875,135445,200-East Area
7,0,575499.375,135413.9219,200-East Area
7,0,575499.4375,135385.3906,200-East Area
7,0,575499.4375,135354.5156,200-East Area
7,0,575499.6875,135326.4375,200-East Area
7,0,575499.5625,135291.875,200-East Area
7,0,575499.75,135254.75,200-East Area
7,0,575499.6875,135216.9531,200-East Area
7,0,575499.6875,135186.5625,200-East Area
7,0,575499.8125,135143.2344,200-East Area
7,0,575500.0625,135100,200-East Area
7,0,575500.0625,135077.8125,200-East Area
7,0,575500.3125,135052.5156,200-East Area
7,0,575500.125,135007.9844,200-East Area
7,0,575500.5,134913.375,200-East Area
7,0,575500.25,134837.5469,200-East Area
7,0,575481.4375,134837.5938,200-East Area
7,0,575475.375,134837.6875,200-East Area
7,0,575429.5,134837.5781,200-East Area
7,0,575379.375,134837.3594,200-East Area
7,0,575317.4375,134837.125,200-East Area
7,0,575272.75,134837.0156,200-East Area
7,0,575212.9375,134836.9219,200-East Area
7,0,575150.75,134836.8125,200-East Area
7,0,575100,134836.6094,200-East Area
7,0,575078.4375,134836.5156,200-East Area
7,0,574987.5625,134836.1719,200-East Area
7,0,574909,134835.9531,200-East Area
7,0,574824.4375,134835.6719,200-East Area
7,0,574756.375,134835.4063,200-East Area
7,0,574656.6875,134835.1563,200-East Area
7,0,574582,134835,200-East Area
7,0,574514.5,134834.8281,200-East Area
7,0,574440.75,134834.7188,200-East Area
7,0,574365.875,134834.2969,200-East Area
7,0,574273.3125,134833.9375,200-East Area
7,0,574200,134833.8594,200-East Area
7,0,574184.875,134833.8438,200-East Area
7,0,574142.6875,134833.7031,200-East Area
7,0,574105.625,134833.6875,200-East Area
7,0,574062.75,134833.6719,200-East Area
7,0,574016.6875,134833.4375,200-East Area
7,0,573979.9375,134833.3594,200-East Area
7,0,573940.3125,134833.1875,200-East Area
7,0,573900.3125,134833.0938,200-East Area
7,0,573855.375,134833.0625,200-East Area
7,0,573824.625,134832.8438,200-East Area
7,0,573821.75,134836.5156,200-East Area
7,0,573785.8125,134836.3594,200-East Area
7,0,573758,134836.4063,200-East Area
7,0,573287.75,134831.7344,200-East Area
7,0,573271.1875,134831.75,200-East Area
7,0,573248.4375,134831.6563,200-East Area
7,0,573214,134831.5781,200-East Area
7,0,573114.0625,134830.9375,200-East Area
7,0,573049.4375,134830.6406,200-East Area
7,0,572985.5625,134830.5313,200-East Area
7,0,572913.9375,134830.2969,200-East Area
7,0,572837.9375,134830.1719,200-East Area
7,0,572776.25,134830.0313,200-East Area
7,0,572720.8125,134829.8281,200-East Area
7,0,572654.5625,134829.625,200-East Area
7,0,572610.8125,134829.5625,200-East Area
7,0,572574.0625,134829.2031,200-East Area
7,0,572574.125,134843.5469,200-East Area
7,0,572573.9375,134884.375,200-East Area
7,0,572574,134939.6719,200-East Area
7,0,572573.8125,134993.3438,200-East Area
7,0,572573.5625,135035.4688,200-East Area
7,0,572573.5625,135035.8281,200-East Area
7,0,572573.5,135078.7656,200-East Area
7,0,572573.4375,135100,200-East Area
7,0,572573.125,135171.5625,200-East Area
7,0,572572.875,135285.8281,200-East Area
7,0,572572.6875,135376.6406,200-East Area
7,0,572572.5,135465.9688,200-East Area
7,0,572572.25,135566.5625,200-East Area
7,0,572572.125,135600,200-East Area
7,0,572571.5,135751.0156,200-East Area
7,0,572571.375,135774.3438,200-East Area
7,0,572571.125,135814.5,200-East Area
7,0,572574.6875,135814.6094,200-East Area
7,0,572575,135820.1406,200-East Area
7,0,572571.5625,135820.2813,200-East Area
7,0,572571.4375,135839.8438,200-East Area
7,0,572571.25,135882.2656,200-East Area
7,0,572571,135931.625,200-East Area
7,0,572571,135972.1875,200-East Area
7,0,572570.5,136028.1719,200-East Area
7,0,572570.5,136100,200-East Area
7,0,572570.1875,136156.7656,200-East Area
7,0,572570,136221.2656,200-East Area
7,0,572569.9375,136233.9844,200-East Area
7,0,572570.125,136282.9844,200-East Area
7,0,572570.0625,136329.5781,200-East Area
7,0,572569.375,136404.9688,200-East Area
7,0,572569.8125,136425.9375,200-East Area
7,0,572569.5,136481.0156,200-East Area
7,0,572569.4375,136553.1406,200-East Area
7,0,572569.375,136563.875,200-East Area
7,0,572569.25,136580.5938,200-East Area
7,0,572569.25,136594.3906,200-East Area
7,0,572569,136752.7813,200-East Area
7,0,572568.75,136814.875,200-East Area
7,0,572568.4375,136896.4063,200-East Area
7,0,572568.25,136966.1875,200-East Area
7,0,572568.125,137007.1875,200-East Area
7,0,572568.3125,137009.2188,200-East Area
7,0,572568.375,137052.9063,200-East Area
7,0,572568.25,137100,200-East Area
7,0,572568.25,137126.7031,200-East Area
7,0,572567.8125,137209.8125,200-East Area
7,0,572567.5,137270.2656,200-East Area
7,0,572567.0625,137385.2969,200-East Area
7,0,572567.1875,137467.0625,200-East Area
7,0,572566.75,137523.8438,200-East Area
7,0,572566.5625,137588.5469,200-East Area
7,0,572566.5625,137600,200-East Area
7,0,572566.5,137674.9219,200-East Area
7,0,572566.125,137753.1094,200-East Area
7,0,572566,137768.6563,200-East Area
7,0,572587.4375,137768.75,200-East Area
7,0,572628.625,137768.8594,200-East Area
7,0,572653.8125,137768.8906,200-East Area
7,0,572713,137769.1094,200-East Area
7,0,572783.6875,137769.2813,200-East Area
7,0,572860.0625,137769.4531,200-East Area
7,0,572913.5625,137769.6094,200-East Area
7,0,572972.8125,137769.75,200-East Area
7,0,573041.4375,137769.9219,200-East Area
7,0,573102.75,137770,200-East Area
7,0,573158.25,137770.4219,200-East Area
7,0,573221,137770.5625,200-East Area
7,0,573276.375,137770.6563,200-East Area
7,0,573300,137770.75,200-East Area
7,0,573362.75,137770.875,200-East Area
7,0,573536.6875,137771.3906,200-East Area
7,0,573602.3125,137771.6094,200-East Area
7,0,573699.0625,137771.9063,200-East Area
7,0,573803.875,137772.2344,200-East Area
7,0,573877.875,137772.6094,200-East Area
7,0,574004.875,137772.6406,200-East Area
7,0,574131.625,137773.1719,200-East Area
7,0,574196.0625,137773.3125,200-East Area
7,0,574311.75,137773.5156,200-East Area
7,0,574433.25,137773.8438,200-East Area
7,0,574516.5625,137774.125,200-East Area
7,0,574609.4375,137774.5313,200-East Area
7,0,574726.3125,137774.7656,200-East Area
7,0,574852.9375,137775.0938,200-East Area
7,0,574955.5625,137775.375,200-East Area
7,0,575017.3125,137775.4531,200-East Area
7,0,575096.0625,137775.5938,200-East Area
7,0,575100,137775.5938,200-East Area
7,0,575223.375,137775.9063,200-East Area
7,0,575350.9375,137776.25,200-East Area
7,0,575461.9375,137776.7656,200-East Area
7,0,575476,137776.875,200-East Area
7,0,575479.3125,137776.8906,200-East Area
7,0,575485.25,137777.0938,200-East Area
7,0,575493.25,137768.9063,200-East Area
7,0,575493.5,137672.4375,200-East Area
7,0,575519.5,137672.7656,200-East Area
7,0,575549.5,137672.7188,200-East Area
7,0,575590.875,137672.8594,200-East Area
7,0,575624.625,137673,200-East Area
7,0,575691.4375,137673.2656,200-East Area
7,0,575746.6875,137673.5313,200-East Area
7,0,575813.5625,137673.6094,200-East Area
7,0,575944.6875,137673.9688,200-East Area
7,0,575960.4375,137673.7344,200-East Area
7,0,575968,137666.0938,200-East Area
7,0,575968.125,137600,200-East Area
7,0,575968.125,137587.375,200-East Area
7,0,575969.375,137429.875,200-East Area
7,0,576000,137429.9219,200-East Area
7,0,576029.75,137429.9688,200-East Area
7,0,576132.5625,137430.3281,200-East Area
7,0,576191.4375,137430.3594,200-East Area
7,0,576203.3125,137418.3594,200-East Area
7,0,576203.75,137232.2969,200-East Area
7,0,576204.0625,137137.0313,200-East Area
7,0,576204.25,137100,200-East Area
7,0,576204.3125,137081,200-East Area
7,0,576204.4375,137044.5156,200-East Area
7,0,576204.375,137031.2344,200-East Area
7,0,576192.125,137018.8906,200-East Area
7,0,576138.875,137018.75,200-East Area
7,0,576076.75,137018.625,200-East Area
7,0,576070.75,137018.4844,200-East Area
7,0,576067.25,137021.7344,200-East Area
7,0,576031.0625,137021.5313,200-East Area
7,0,576028.125,137018.375,200-East Area
7,0,576000,137018.3438,200-East Area
7,0,575987.1875,137018.3281,200-East Area
7,0,575943,137018.3594,200-East Area
7,0,575922.75,137018.2969,200-East Area
7,0,575839.875,137018.1563,200-East Area
7,0,575761.9375,137017.75,200-East Area
7,0,575704.75,137017.7969,200-East Area
7,0,575662.5,137017.6406,200-East Area
7,0,575614.75,137017.5469,200-East Area
7,0,575594.3125,137013.2813,200-East Area
7,0,575588.375,137011.9531,200-East Area
7,0,575586.3125,137011.8594,200-East Area
7,0,575579.875,137011.9688,200-East Area
7,0,575540.5625,137011.8281,200-East Area
7,0,575516.4375,137011.6406,200-East Area
7,0,575512,137010.7188,200-East Area
7,0,575507.9375,137009.5,200-East Area
7,0,575504.5625,137007.5156,200-East Area
7,0,575501.3125,137005.2813,200-East Area
7,0,575499.125,137002.4531,200-East Area
7,0,575497.3125,136998.4375,200-East Area
7,0,575496.3125,136993.9531,200-East Area
7,0,575496,136984.6406,200-East Area
7,0,575495.625,136954.2813,200-East Area
7,0,575495.5625,136912.0469,200-East Area
7,0,575495.75,136858.8438,200-East Area
7,0,575495.5,136821.5625,200-East Area
7,0,575495.875,136787.5938,200-East Area
7,0,575496,136733.3438,200-East Area
7,0,575496.125,136682.8438,200-East Area
7,0,575496.1875,136634.2969,200-East Area
7,0,575496.1875,136600,200-East Area
7,0,575496.1875,136563.3594,200-East Area
7,0,575496.3125,136537.2656,200-East Area
7,0,575496.25,136505.5,200-East Area
7,0,575496.3125,136485.75,200-East Area
7,0,575496.5,136442.0156,200-East Area
7,0,575496.5625,136405.2813,200-East Area
7,0,575496.625,136368.4531,200-East Area
7,0,575496.8125,136331.1875,200-East Area
7,0,575497,136289.1406,200-East Area
7,0,575497.25,136244.2031,200-East Area
7,0,575497.25,136205.6406,200-East Area
7,0,575497.5,136150,200-East Area
7,0,575497.6875,136103.7188,200-East Area
7,0,575546,136105.7344,200-East Area
7,0,575552.125,136100,200-East Area
7,0,575578.3125,136075.625,200-East Area
7,0,575604.25,136051.7031,200-East Area
7,0,575604.4375,136028.5938,200-East Area
7,0,575604.6875,135998.625,200-East Area
7,0,575604.625,135967.3438,200-East Area
7,0,575604.4375,135947.2969,200-East Area
7,0,575604.875,135947.2969,200-East Area
7,0,575612.0625,135947.0781,200-East Area
7,0,575625.5,135933.6563,200-East Area
7,0,575640.375,135918.6875,200-East Area
7,0,575655.9375,135918.5625,200-East Area
7,0,575670.0625,135918.8281,200-East Area
7,0,575693.4375,135918.875,200-East Area
7,0,575710.75,135918.8281,200-East Area
7,0,575740.4375,135918.9219,200-East Area
7,0,575766.6875,135919.0469,200-East Area
7,0,575798.75,135919.0469,200-East Area
7,0,575828.8125,135919.0156,200-East Area
7,0,575860.8125,135919.125,200-East Area
7,0,575896.5625,135919.3125,200-East Area
7,0,575937.75,135919.5781,200-East Area
7,0,575937.75,135922.6875,200-East Area
7,0,575937.8125,135931.1875,200-East Area
7,0,575937.875,135936.5,200-East Area
7,0,575972.625,135947.375,200-East Area
7,0,576000,135955.6719,200-East Area
7,0,576008.5625,135958.2656,200-East Area
7,0,576051.8125,135971.3594,200-East Area
7,0,576074.25,135977.8438,200-East Area
7,0,576101.5625,136018.1406,200-East Area
7,0,576126.3125,136054.625,200-East Area
7,0,576146.625,136084.2813,200-East Area
7,0,576157.4375,136100,200-East Area
7,0,576171.5,136120.5625,200-East Area
7,0,576191.4375,136150.0156,200-East Area
7,0,576212,136179.8281,200-East Area
7,0,576234.3125,136212.6406,200-East Area
7,0,576250.25,136235.6719,200-East Area
7,0,576298.4375,136305.9688,200-East Area
7,0,576324.75,136344.4219,200-East Area
7,0,576377.1875,136344.8594,200-East Area
7,0,576424.875,136345,200-East Area
7,0,576479.5625,136345.1563,200-East Area
7,0,576535.6875,136345.2344,200-East Area
7,0,576575.3125,136345.3906,200-East Area
7,0,576621.4375,136345.5938,200-East Area
7,0,576655.8125,136345.5625,200-East Area
7,0,576683.5625,136345.5781,200-East Area
7,0,576733.875,136345.8906,200-East Area
7,0,576785.25,136345.7344,200-East Area
7,0,576785.5,136283.7969,200-East Area
7,0,576785.4375,136252.0938,200-East Area
7,0,576785.625,136176.5469,200-East Area
7,0,576785.75,136118.4688,200-East Area
7,0,576785.8125,136100,200-East Area
7,0,576786.0625,136059.4063,200-East Area
7,0,576786.4375,136004,200-East Area
7,0,576786.3125,135951.125,200-East Area
7,0,576786.8125,135889.0938,200-East Area
7,0,576786.5,135807.1563,200-East Area
7,0,576786.75,135738.4063,200-East Area
7,0,576786.875,135702.6094,200-East Area
7,0,576787.4375,135600,200-East Area
7,0,576787.5625,135584.9375,200-East Area
7,0,576787.875,135509.4219,200-East Area
7,0,576787.75,135433.0313,200-East Area
7,0,576738.625,135433.0469,200-East Area
7,0,576668.5,135432.7813,200-East Area
7,0,576580.875,135432.4688,200-East Area
7,0,576513.125,135432.2656,200-East Area
7,0,576458.75,135458.3125,200-East Area
7,0,576425.875,135473.9375,200-East Area
7,0,576360.875,135504.7188,200-East Area
7,0,576296.625,135535.2969,200-East Area
7,0,576229.25,135567.2188,200-East Area
7,0,576160.1875,135600,200-East Area
7,0,576147.1875,135606.1563,200-East Area
7,0,576069.625,135643.0469,200-East Area
7,0,576000,135676.1094,200-East Area
7,0,575992.3125,135679.7813,200-East Area
7,0,575938.125,135705.6875,200-East Area
7,0,575938.4375,135730.9375,200-East Area
7,0,575938.125,135740.1563,200-East Area
7,0,575938.1875,135755.6719,200-East Area
7,0,575922,135755.4375,200-East Area
7,0,575915.4375,135755.2344,200-East Area
7,0,575910.875,135755.0313,200-East Area
8,0,568385.6875,136016.9219,200-West Area
8,0,568385.6875,136000.6563,200-West Area
8,0,568378.5,136000.5625,200-West Area
8,0,568378.5625,135981.1563,200-West Area
8,0,568378.75,135903.25,200-West Area
8,0,568378.875,135875.7344,200-West Area
8,0,568378.875,135829.625,200-West Area
8,0,568379,135768.4375,200-West Area
8,0,568379.125,135720.625,200-West Area
8,0,568379.375,135668.6719,200-West Area
8,0,568379.5625,135615.7031,200-West Area
8,0,568379.5625,135600,200-West Area
8,0,568379.5,135558.4844,200-West Area
8,0,568379.625,135498.9219,200-West Area
8,0,568379.875,135438.7969,200-West Area
8,0,568379.8125,135392.5781,200-West Area
8,0,568379.75,135386.7656,200-West Area
8,0,568380.125,135292.7969,200-West Area
8,0,568380.25,135203.1875,200-West Area
8,0,568380.5,135128.7031,200-West Area
8,0,568380.625,135100,200-West Area
8,0,568380.8125,135046.3906,200-West Area
8,0,568380.875,134954.9375,200-West Area
8,0,568381.0625,134907.1719,200-West Area
8,0,568381.1875,134853.9219,200-West Area
8,0,568381.3125,134772.3594,200-West Area
8,0,568381.375,134699.2969,200-West Area
8,0,568381.5,134614.8438,200-West Area
8,0,568381.5625,134600,200-West Area
8,0,568381.75,134540.1406,200-West Area
8,0,568381.75,134471.5625,200-West Area
8,0,568382.3125,134408.4375,200-West Area
8,0,568382.375,134358.5938,200-West Area
8,0,568381.75,134344.5313,200-West Area
8,0,568292.5625,134344.0469,200-West Area
8,0,568198.3125,134343.6719,200-West Area
8,0,568095.3125,134343.2969,200-West Area
8,0,568014.25,134343.0938,200-West Area
8,0,567933.75,134342.9375,200-West Area
8,0,567900,134342.8438,200-West Area
8,0,567852.25,134342.7031,200-West Area
8,0,567822.5625,134342.5938,200-West Area
8,0,567775,134342.1719,200-West Area
8,0,567775.5,134217.8125,200-West Area
8,0,567775.6875,134171.8125,200-West Area
8,0,567775.8125,134101.0938,200-West Area
8,0,567775.8125,134100,200-West Area
8,0,567776.1875,134033.7344,200-West Area
8,0,567776.125,133954.6094,200-West Area
8,0,567776.125,133865.0469,200-West Area
8,0,567775.875,133790.4844,200-West Area
8,0,567766.8125,133790.4531,200-West Area
8,0,567673.75,133789.9531,200-West Area
8,0,567599.8125,133789.6406,200-West Area
8,0,567504.75,133789.2813,200-West Area
8,0,567435.6875,133789.0313,200-West Area
8,0,567374.6875,133789,200-West Area
8,0,567298.75,133789.1094,200-West Area
8,0,567246.5,133789.1563,200-West Area
8,0,567190.625,133789.2813,200-West Area
8,0,567166,133788.9688,200-West Area
8,0,567000,133788.4844,200-West Area
8,0,566967.5625,133788.3906,200-West Area
8,0,566781.875,133788.0313,200-West Area
8,0,566666.3125,133787.9688,200-West Area
8,0,566665.9375,133925.9531,200-West Area
8,0,566665.375,134084.6719,200-West Area
8,0,566665.375,134100,200-West Area
8,0,566665.375,134121.0469,200-West Area
8,0,566664.625,134339.3594,200-West Area
8,0,566618.6875,134339.3594,200-West Area
8,0,566492.9375,134338.9531,200-West Area
8,0,566289.875,134338.4531,200-West Area
8,0,566100,134338.0781,200-West Area
8,0,566060,134338,200-West Area
8,0,566059.375,134530.9219,200-West Area
8,0,566059.3125,134600,200-West Area
8,0,566059.25,134615.8438,200-West Area
8,0,566059.0625,134705.4531,200-West Area
8,0,566058.9375,134776.4063,200-West Area
8,0,566058.6875,134860.125,200-West Area
8,0,566058.4375,134940.2188,200-West Area
8,0,566058.4375,134970.8281,200-West Area
8,0,566057.8125,135010.7656,200-West Area
8,0,565990.875,135010.7188,200-West Area
8,0,565913.6875,135010.5469,200-West Area
8,0,565836.4375,135010.3281,200-West Area
8,0,565734.5,135010.0781,200-West Area
8,0,565663.0625,135009.875,200-West Area
8,0,565589,135009.7188,200-West Area
8,0,565493.1875,135009.4844,200-West Area
8,0,565406.875,135009.25,200-West Area
8,0,565302.3125,135008.8906,200-West Area
8,0,565225.1875,135008.8438,200-West Area
8,0,565200,135008.7344,200-West Area
8,0,565176.25,135008.6406,200-West Area
8,0,565045.0625,135008.5625,200-West Area
8,0,564957.3125,135008.2344,200-West Area
8,0,564859.25,135008.0625,200-West Area
8,0,564775.3125,135007.75,200-West Area
8,0,564699.5625,135007.6094,200-West Area
8,0,564614.4375,135007.3594,200-West Area
8,0,564505,135007.1094,200-West Area
8,0,564451.375,135007.0781,200-West Area
8,0,564384.75,135006.8125,200-West Area
8,0,564380.1875,135059.5938,200-West Area
8,0,564377.0625,135100,200-West Area
8,0,564371.0625,135177.7969,200-West Area
8,0,564360.375,135301.3906,200-West Area
8,0,564349.625,135431.2813,200-West Area
8,0,564342.9375,135509.5781,200-West Area
8,0,564434.1875,135517.6406,200-West Area
8,0,564429,135581.8438,200-West Area
8,0,564427.375,135600,200-West Area
8,0,564426.6875,135608.0781,200-West Area
8,0,564424.1875,135636.9375,200-West Area
8,0,564388.3125,135636.9531,200-West Area
8,0,564348.25,135636.2344,200-West Area
8,0,564333,135635.7656,200-West Area
8,0,564329.6875,135673.3906,200-West Area
8,0,564325.6875,135720.9219,200-West Area
8,0,564323.1875,135752.5313,200-West Area
8,0,564320.5,135783.8125,200-West Area
8,0,564320,135792.2656,200-West Area
8,0,564300,136028.375,200-West Area
8,0,564298.875,136041.9531,200-West Area
8,0,564293.9375,136100,200-West Area
8,0,564279.375,136272.6875,200-West Area
8,0,564266.9375,136422.3125,200-West Area
8,0,564260.125,136507.7188,200-West Area
8,0,564252.625,136600,200-West Area
8,0,564250.1875,136630.1875,200-West Area
8,0,564241.875,136727.6563,200-West Area
8,0,564238.0625,136774.6563,200-West Area
8,0,564233.875,136827.3125,200-West Area
8,0,564230.5625,136864.5,200-West Area
8,0,564228.4375,136891.2813,200-West Area
8,0,564225.125,136933.4844,200-West Area
8,0,564221.4375,136978.3125,200-West Area
8,0,564218.25,137018.3281,200-West Area
8,0,564213.875,137067.8281,200-West Area
8,0,564211.375,137100,200-West Area
8,0,564210.1875,137114.5156,200-West Area
8,0,564205.5625,137168.8906,200-West Area
8,0,564203.8125,137193.5,200-West Area
8,0,564203.25,137199.8281,200-West Area
8,0,564202.625,137205.6719,200-West Area
8,0,564201.8125,137214.9375,200-West Area
8,0,564201.5,137219.7656,200-West Area
8,0,564201.1875,137225.2813,200-West Area
8,0,564196.4375,137281.3125,200-West Area
8,0,564192.4375,137327.0938,200-West Area
8,0,564188.125,137378.5,200-West Area
8,0,564184.25,137425.8281,200-West Area
8,0,564180.9375,137464.5781,200-West Area
8,0,564177.75,137503.4063,200-West Area
8,0,564174.125,137546.9688,200-West Area
8,0,564169.5,137599.6719,200-West Area
8,0,564169.5,137600,200-West Area
8,0,564167.625,137624.0781,200-West Area
8,0,564165.5,137653.0625,200-West Area
8,0,564165.1875,137654.6563,200-West Area
8,0,564164.625,137661.7656,200-West Area
8,0,564278.375,137662.4219,200-West Area
8,0,564300,137662.4219,200-West Area
8,0,564361.6875,137662.4375,200-West Area
8,0,564419.875,137662.5156,200-West Area
8,0,564533,137663.0938,200-West Area
8,0,564616.5625,137663.2656,200-West Area
8,0,564796.6875,137663.6094,200-West Area
8,0,564891.6875,137663.7969,200-West Area
8,0,564995.25,137664.0313,200-West Area
8,0,565087.5,137664.1406,200-West Area
8,0,565200,137664.5469,200-West Area
8,0,565273.5,137664.6875,200-West Area
8,0,565351.75,137664.75,200-West Area
8,0,565430.25,137665.1094,200-West Area
8,0,565528.375,137665.4219,200-West Area
8,0,565623.625,137665.6406,200-West Area
8,0,565757.75,137665.8906,200-West Area
8,0,565867.875,137666.125,200-West Area
8,0,565972.5625,137666.3594,200-West Area
8,0,566067.9375,137666.4688,200-West Area
8,0,566077.3125,137666.4844,200-West Area
8,0,566100,137666.6719,200-West Area
8,0,566139.25,137667.0156,200-West Area
8,0,566190.4375,137667.0156,200-West Area
8,0,566228.5625,137667.1563,200-West Area
8,0,566264.875,137667.2188,200-West Area
8,0,566298.125,137667.2656,200-West Area
8,0,566331.875,137667.3125,200-West Area
8,0,566368.6875,137667.4375,200-West Area
8,0,566396.9375,137667.4688,200-West Area
8,0,566424.0625,137667.4844,200-West Area
8,0,566457.5625,137667.5625,200-West Area
8,0,566484.125,137667.6094,200-West Area
8,0,566519.75,137667.7344,200-West Area
8,0,566544.4375,137667.7188,200-West Area
8,0,566575.3125,137667.7031,200-West Area
8,0,566605.4375,137667.9219,200-West Area
8,0,566636.125,137667.9688,200-West Area
8,0,566667.8125,137668.2031,200-West Area
8,0,566696.4375,137668.1094,200-West Area
8,0,566732.4375,137668.1563,200-West Area
8,0,566768.25,137668.375,200-West Area
8,0,566802.875,137668.4375,200-West Area
8,0,566839.0625,137668.5781,200-West Area
8,0,566878.5,137668.5625,200-West Area
8,0,566927.0625,137668.7344,200-West Area
8,0,566978.6875,137668.9219,200-West Area
8,0,567000,137668.9688,200-West Area
8,0,567036.125,137669.0469,200-West Area
8,0,567078.125,137669.1719,200-West Area
8,0,567105.3125,137669.1094,200-West Area
8,0,567238.75,137669.7656,200-West Area
8,0,567330.9375,137669.8281,200-West Area
8,0,567419.3125,137670.0625,200-West Area
8,0,567547.3125,137670.5625,200-West Area
8,0,567603.1875,137670.6719,200-West Area
8,0,567713.4375,137670.9063,200-West Area
8,0,567809.625,137671.2656,200-West Area
8,0,567862.875,137671.4219,200-West Area
8,0,567900,137671.4688,200-West Area
8,0,567933.875,137671.5313,200-West Area
8,0,568012.9375,137671.7031,200-West Area
8,0,568111.3125,137672.0156,200-West Area
8,0,568210.875,137672.3906,200-West Area
8,0,568315.125,137672.5781,200-West Area
8,0,568374.1875,137673.2344,200-West Area
8,0,568374.4375,137600,200-West Area
8,0,568374.5,137597.7969,200-West Area
8,0,568374.8125,137509.4688,200-West Area
8,0,568375,137406.375,200-West Area
8,0,568375.125,137378.9219,200-West Area
8,0,568375.25,137337.1875,200-West Area
8,0,568375.3125,137302.0625,200-West Area
8,0,568375.375,137265.6719,200-West Area
8,0,568375.5,137231.5,200-West Area
8,0,568375.5625,137198.8125,200-West Area
8,0,568375.625,137159.7969,200-West Area
8,0,568375.6875,137115.625,200-West Area
8,0,568375.75,137100,200-West Area
8,0,568375.8125,137077.2031,200-West Area
8,0,568375.875,137040.1875,200-West Area
8,0,568376,136994.5,200-West Area
8,0,568376.0625,136945.4531,200-West Area
8,0,568376.0625,136903.2031,200-West Area
8,0,568376.5625,136815.8594,200-West Area
8,0,568376.625,136734.1563,200-West Area
8,0,568377.0625,136624.7188,200-West Area
8,0,568377.125,136600,200-West Area
8,0,568377.25,136554.75,200-West Area
8,0,568377.375,136498.9688,200-West Area
8,0,568377.5625,136413.2969,200-West Area
8,0,568377.9375,136222.5469,200-West Area
8,0,568378.125,136109.1563,200-West Area
8,0,568378.25,136058.375,200-West Area
8,0,568378.3125,136046.2813,200-West Area
8,0,568385.625,136046.2813,200-West Area
8,0,568385.6875,136016.9219,200-West Area
9,0,569195.75,133780.1563,Environmental Restoration Disposal Facility
9,0,567808.5625,133788.3438,Environmental Restoration Disposal Facility
9,0,567808.5625,134308.9531,Environmental Restoration Disposal Facility
9,0,568464.9375,134308.9531,Environmental Restoration Disposal Facility
9,0,568464.9375,134921.2656,Environmental Restoration Disposal Facility
9,0,571209.875,134928.5156,Environmental Restoration Disposal Facility
9,0,571465.625,134929.2344,Environmental Restoration Disposal Facility
9,0,571793.25,134846.5625,Environmental Restoration Disposal Facility
9,0,571793.25,134109.6719,Environmental Restoration Disposal Facility
9,0,571793.25,133830,Environmental Restoration Disposal Facility
9,0,571394.6875,133821.8281,Environmental Restoration Disposal Facility
9,0,570791.125,133809.4688,Environmental Restoration Disposal Facility
9,0,569195.75,133780.1563,Environmental Restoration Disposal Facility
10,0,572398.375,134735.3438,US Ecology
10,0,572412.25,133838.7344,US Ecology
10,0,571961.25,133829.6719,US Ecology
10,0,571947.375,134726.2813,US Ecology
10,0,572398.375,134735.3438,US Ecology
11,0,584613.8125,125133.0703,Laser Interferometer Gravitational Wave Observatory
11,0,584604.25,125042.1172,Laser Interferometer Gravitational Wave Observatory
11,0,583716.5625,124397.1563,Laser Interferometer Gravitational Wave Observatory
11,0,583537.375,124643.75,Laser Interferometer Gravitational Wave Observatory
11,0,580529,122458.0391,Laser Interferometer Gravitational Wave Observatory
11,0,580170.6875,122951.2109,Laser Interferometer Gravitational Wave Observatory
11,0,583179.0625,125136.9297,Laser Interferometer Gravitational Wave Observatory
11,0,582999.9375,125383.5234,Laser Interferometer Gravitational Wave Observatory
11,0,583246.5,125562.6719,Laser Interferometer Gravitational Wave Observatory
11,0,581060.8125,128571.0469,Laser Interferometer Gravitational Wave Observatory
11,0,581553.9375,128929.3672,Laser Interferometer Gravitational Wave Observatory
11,0,583739.6875,125920.9766,Laser Interferometer Gravitational Wave Observatory
11,0,583986.25,126100.1406,Laser Interferometer Gravitational Wave Observatory
11,0,584622.25,125224.7578,Laser Interferometer Gravitational Wave Observatory
11,0,584612.6875,125133.8125,Laser Interferometer Gravitational Wave Observatory
11,0,584613.8125,125133.0703,Laser Interferometer Gravitational Wave Observatory
12,0,589447.375,128316.2969,HJ Ashe Substation
12,0,589539.3125,128197.7031,HJ Ashe Substation
12,0,589571.5,128156,HJ Ashe Substation
12,0,589537.375,128128.3984,HJ Ashe Substation
12,0,589564.3125,128092.7969,HJ Ashe Substation
12,0,589563.875,128084,HJ Ashe Substation
12,0,589526.1875,128053.8984,HJ Ashe Substation
12,0,589528.6875,128045.6016,HJ Ashe Substation
12,0,589445.25,127979.2266,HJ Ashe Substation
12,0,589464.375,127952.1328,HJ Ashe Substation
12,0,589418,127915.6172,HJ Ashe Substation
12,0,589418.5,127915,HJ Ashe Substation
12,0,589383.625,127887.3984,HJ Ashe Substation
12,0,589377.5,127895.2031,HJ Ashe Substation
12,0,589351.625,127875.7031,HJ Ashe Substation
